t1,t2,t3,ave
63.57,61.831,59.236,61.54566666666667
63.479,61.8,59.206,61.495000000000005
63.448,61.831,59.206,61.495000000000005
63.448,61.739,59.236,61.474333333333334
63.417,61.739,59.206,61.45400000000001
63.601,61.892,59.267,61.586666666666666
63.479,61.739,59.175,61.46433333333332
63.387,61.739,59.175,61.43366666666666
63.509,61.831,59.175,61.504999999999995
63.509,61.861,59.267,61.54566666666667
63.57,61.892,59.236,61.566
63.509,61.831,59.206,61.51533333333333
63.601,61.953,59.359,61.63766666666667
63.479,61.831,59.236,61.51533333333333
63.448,61.739,59.206,61.464333333333336
63.509,61.861,59.236,61.535333333333334
63.448,61.769,59.206,61.474333333333334
63.417,61.769,59.145,61.44366666666667
63.479,61.831,59.236,61.51533333333333
63.448,61.769,59.236,61.48433333333333
63.479,61.8,59.206,61.495000000000005
63.479,61.769,59.236,61.49466666666666
63.479,61.831,59.175,61.495000000000005
63.448,61.8,59.206,61.48466666666667
63.479,61.8,59.206,61.495000000000005
63.509,61.831,59.206,61.51533333333333
63.54,61.8,59.206,61.51533333333333
63.417,61.769,59.236,61.474
63.479,61.769,59.175,61.474333333333334
63.601,61.922,59.236,61.58633333333333
63.509,61.831,59.206,61.51533333333333
63.479,61.8,59.145,61.47466666666667
63.479,61.769,59.175,61.474333333333334
63.601,61.861,59.206,61.556000000000004
63.509,61.8,59.145,61.48466666666667
63.509,61.831,59.206,61.51533333333333
63.509,61.831,59.175,61.504999999999995
63.54,61.831,59.175,61.51533333333333
63.479,61.769,59.206,61.48466666666667
63.509,61.8,59.175,61.49466666666666
63.509,61.861,59.206,61.52533333333334
63.479,61.831,59.175,61.495000000000005
63.417,61.769,59.175,61.45366666666666
63.479,61.769,59.206,61.48466666666667
63.417,61.769,59.175,61.45366666666666
63.387,61.739,59.145,61.42366666666667
63.479,61.8,59.175,61.48466666666667
63.509,61.769,59.084,61.454
63.479,61.769,59.145,61.464333333333336
63.387,61.708,59.145,61.413333333333334
63.479,61.8,59.206,61.495000000000005
63.479,61.769,59.175,61.474333333333334
63.479,61.769,59.175,61.474333333333334
63.387,61.739,59.145,61.42366666666667
63.509,61.8,59.175,61.49466666666666
63.54,61.8,59.206,61.51533333333333
63.387,61.678,59.084,61.383
63.448,61.769,59.145,61.454
63.448,61.769,59.206,61.474333333333334
63.448,61.769,59.114,61.443666666666665
63.479,61.769,59.175,61.474333333333334
63.387,61.769,59.236,61.464
63.509,61.8,59.236,61.51499999999999
63.479,61.8,59.206,61.495000000000005
63.662,61.922,59.206,61.59666666666667
63.601,61.831,59.236,61.556000000000004
63.448,61.739,59.084,61.42366666666667
63.54,61.831,59.175,61.51533333333333
63.356,61.739,59.084,61.393
63.479,61.8,59.114,61.464333333333336
63.509,61.8,59.145,61.48466666666667
63.479,61.8,59.114,61.464333333333336
63.509,61.8,59.175,61.49466666666666
63.479,61.8,59.114,61.464333333333336
63.509,61.831,59.145,61.495000000000005
63.479,61.8,59.145,61.47466666666667
63.448,61.739,59.114,61.43366666666666
63.479,61.8,59.145,61.47466666666667
63.509,61.8,59.114,61.474333333333334
63.479,61.739,59.114,61.443999999999996
63.54,61.769,59.114,61.474333333333334
63.448,61.769,59.175,61.464
63.509,61.769,59.084,61.454
