,t1,t2,t3,ave
5748,61.098,58.199,59.45,59.58233333333334
5749,61.068,58.199,59.389,59.552
5750,61.098,58.229,59.45,59.59233333333333
5751,61.129,58.29,59.481,59.63333333333333
5752,61.159,58.229,59.481,59.623
5753,61.068,58.168,59.42,59.552
5754,61.098,58.199,59.45,59.58233333333334
5755,61.159,58.29,59.481,59.64333333333334
5756,61.098,58.229,59.389,59.572
5757,61.068,58.229,59.42,59.572333333333326
5758,61.159,58.229,59.45,59.61266666666668
5759,61.068,58.26,59.389,59.57233333333334
5760,61.159,58.26,59.45,59.623
5761,61.068,58.199,59.45,59.572333333333326
5762,61.037,58.199,59.45,59.56199999999999
5763,61.159,58.229,59.511,59.633
5764,61.19,58.321,59.511,59.674
5765,61.068,58.229,59.481,59.592666666666666
5766,61.159,58.26,59.481,59.63333333333333
5767,61.098,58.199,59.481,59.592666666666666
5768,61.098,58.229,59.45,59.59233333333333
5769,61.159,58.321,59.511,59.663666666666664
5770,61.129,58.29,59.481,59.63333333333333
5771,61.129,58.26,59.481,59.623333333333335
5772,61.129,58.26,59.511,59.63333333333333
5773,61.129,58.29,59.481,59.63333333333333
5774,61.19,58.29,59.511,59.663666666666664
5775,61.19,58.29,59.481,59.65366666666666
5776,61.098,58.26,59.45,59.602666666666664
5777,61.098,58.229,59.389,59.572
5778,61.159,58.229,59.481,59.623
5779,61.129,58.26,59.511,59.63333333333333
5780,61.098,58.26,59.481,59.613
5781,61.19,58.26,59.542,59.663999999999994
5782,61.129,58.29,59.511,59.64333333333334
5783,61.22,58.321,59.481,59.674
5784,61.159,58.321,59.511,59.663666666666664
5785,61.129,58.26,59.45,59.613
5786,61.159,58.29,59.511,59.653333333333336
5787,61.159,58.321,59.572,59.684
5788,61.159,58.229,59.511,59.633
5789,61.251,58.321,59.542,59.70466666666667
5790,61.159,58.29,59.511,59.653333333333336
5791,61.281,58.351,59.542,59.72466666666667
5792,61.251,58.321,59.542,59.70466666666667
5793,61.281,58.351,59.633,59.755
5794,61.281,58.321,59.542,59.714666666666666
5795,61.19,58.29,59.542,59.674
5796,61.22,58.29,59.511,59.67366666666666
5797,61.19,58.29,59.603,59.69433333333333
5798,61.312,58.351,59.603,59.75533333333333
5799,61.251,58.382,59.603,59.74533333333333
5800,60.976,58.046,59.359,59.46033333333333
5801,61.159,58.321,59.755,59.745
5802,61.281,58.351,59.694,59.77533333333334
5803,61.22,58.321,59.664,59.73499999999999
5804,61.22,58.29,59.481,59.663666666666664
5805,61.373,58.504,59.664,59.847
5806,61.251,58.351,59.572,59.72466666666667
5807,61.281,58.382,59.542,59.73499999999999
5808,61.068,58.168,59.603,59.613
5809,61.342,58.382,59.633,59.785666666666664
5810,61.251,58.351,59.572,59.72466666666667
5811,61.22,58.321,59.633,59.72466666666667
5812,61.281,58.29,59.603,59.72466666666667
5813,61.19,58.26,59.572,59.674
5814,61.281,58.351,59.633,59.755
5815,61.159,58.321,59.542,59.674
5816,61.281,58.321,59.603,59.73500000000001
5817,61.22,58.321,59.603,59.714666666666666
5818,61.251,58.29,59.572,59.70433333333333
5819,61.281,58.412,59.633,59.77533333333333
5820,61.312,58.412,59.633,59.785666666666664
5821,61.373,58.351,59.603,59.775666666666666
5822,61.129,58.229,59.481,59.613
5823,61.312,58.351,59.633,59.76533333333333
5824,61.22,58.26,59.572,59.684
5825,61.342,58.382,59.633,59.785666666666664
5826,61.22,58.321,59.603,59.714666666666666
5827,61.312,58.351,59.603,59.75533333333333
5828,61.342,58.382,59.603,59.775666666666666
5829,61.403,58.412,59.694,59.836333333333336
5830,61.312,58.29,59.603,59.73500000000001
5831,61.373,58.412,59.694,59.82633333333333
5832,61.251,58.321,59.633,59.73500000000001
5833,61.312,58.351,59.633,59.76533333333333
5834,61.312,58.382,59.603,59.76566666666667
5835,61.342,58.351,59.725,59.806000000000004
5836,61.342,58.382,59.694,59.806000000000004
5837,61.19,58.321,59.603,59.70466666666667
5838,61.495,58.473,59.755,59.907666666666664
5839,61.342,58.382,59.694,59.806000000000004
5840,61.312,58.321,59.664,59.76566666666667
5841,61.312,58.351,59.633,59.76533333333333
5842,61.373,58.321,59.664,59.786
5843,61.251,58.29,59.664,59.73499999999999
5844,61.312,58.321,59.694,59.775666666666666
5845,61.403,58.382,59.694,59.82633333333333
5846,61.434,58.443,59.725,59.867333333333335
5847,61.312,58.351,59.725,59.796
5848,61.342,58.412,59.694,59.815999999999995
5849,61.312,58.351,59.725,59.796
5850,61.403,58.382,59.694,59.82633333333333
5851,61.312,58.412,59.694,59.806000000000004
5852,61.434,58.504,59.755,59.89766666666666
5853,61.312,58.351,59.694,59.785666666666664
5854,61.373,58.382,59.725,59.82666666666666
5855,61.312,58.351,59.664,59.775666666666666
5856,61.434,58.504,59.786,59.907999999999994
5857,61.342,58.351,59.725,59.806000000000004
5858,61.403,58.412,59.725,59.846666666666664
5859,61.373,58.382,59.725,59.82666666666666
5860,61.373,58.412,59.694,59.82633333333333
5861,61.373,58.443,59.755,59.857
5862,61.251,58.321,59.633,59.73500000000001
5863,61.464,58.504,59.755,59.907666666666664
5864,61.342,58.382,59.725,59.816333333333326
5865,61.373,58.412,59.755,59.846666666666664
5866,61.403,58.473,59.786,59.88733333333334
5867,61.373,58.412,59.664,59.81633333333334
5868,61.464,58.473,59.786,59.90766666666667
5869,61.556,58.565,59.847,59.98933333333333
5870,61.373,58.382,59.725,59.82666666666666
5871,61.556,58.504,59.786,59.94866666666667
5872,61.312,58.321,59.725,59.786
5873,61.464,58.504,59.786,59.918
5874,61.403,58.412,59.755,59.85666666666666
5875,61.403,58.412,59.725,59.846666666666664
5876,61.312,58.382,59.694,59.79599999999999
5877,61.342,58.382,59.725,59.816333333333326
5878,61.495,58.443,59.603,59.847
5879,61.586,58.504,59.786,59.958666666666666
5880,61.403,58.443,59.664,59.836666666666666
5881,61.464,58.382,59.755,59.867
5882,61.251,58.321,59.694,59.75533333333334
5883,61.434,58.382,59.786,59.867333333333335
5884,61.464,58.473,59.816,59.91766666666666
5885,61.373,58.412,59.755,59.846666666666664
5886,61.373,58.412,59.755,59.846666666666664
5887,61.525,58.535,59.816,59.958666666666666
5888,61.434,58.412,59.755,59.867
5889,61.525,58.565,59.877,59.989000000000004
5890,61.525,58.473,59.816,59.937999999999995
5891,61.525,58.504,59.877,59.96866666666667
5892,61.464,58.443,59.816,59.90766666666667
5893,61.495,58.504,59.816,59.93833333333333
5894,61.495,58.473,59.816,59.928
5895,61.495,58.473,59.816,59.928
5896,61.464,58.443,59.816,59.90766666666667
5897,61.525,58.504,59.816,59.94833333333333
5898,61.495,58.443,59.786,59.907999999999994
5899,61.495,58.473,59.877,59.94833333333333
5900,61.464,58.473,59.786,59.90766666666667
5901,61.434,58.443,59.847,59.907999999999994
5902,61.464,58.412,59.847,59.90766666666667
5903,61.495,58.473,59.847,59.93833333333333
5904,61.434,58.473,59.847,59.918
5905,61.525,58.473,59.877,59.958333333333336
5906,61.556,58.535,59.877,59.98933333333333
5907,61.556,58.535,59.847,59.97933333333333
5908,61.464,58.473,59.877,59.937999999999995
5909,61.495,58.473,59.847,59.93833333333333
5910,61.403,58.443,59.816,59.88733333333334
5911,61.495,58.473,59.816,59.928
5912,61.586,58.565,59.908,60.019666666666666
5913,61.525,58.535,59.847,59.969
5914,61.556,58.535,59.908,59.99966666666666
5915,61.495,58.535,59.908,59.97933333333333
5916,61.556,58.535,59.908,59.99966666666666
5917,61.525,58.565,59.938,60.00933333333334
5918,61.525,58.535,59.908,59.98933333333334
5919,61.464,58.504,59.908,59.95866666666666
5920,61.586,58.596,59.938,60.04
5921,61.525,58.535,59.877,59.979000000000006
5922,61.464,58.504,59.847,59.93833333333333
5923,61.617,58.565,59.969,60.05033333333333
5924,61.525,58.504,59.908,59.979000000000006
5925,61.556,58.504,59.908,59.98933333333334
5926,61.525,58.504,59.908,59.979000000000006
5927,61.525,58.535,59.969,60.00966666666667
5928,61.586,58.535,59.877,59.99933333333333
5929,61.525,58.504,59.908,59.979000000000006
5930,61.525,58.535,59.908,59.98933333333334
5931,61.525,58.504,59.908,59.979000000000006
5932,61.495,58.535,59.908,59.97933333333333
5933,61.495,58.535,59.908,59.97933333333333
5934,61.525,58.535,59.908,59.98933333333334
5935,61.586,58.626,59.969,60.060333333333325
5936,61.556,58.596,59.938,60.029999999999994
5937,61.525,58.535,59.938,59.99933333333333
5938,61.525,58.504,59.938,59.989
5939,61.586,58.565,59.969,60.04
5940,61.556,58.565,59.938,60.019666666666666
5941,61.495,58.535,59.938,59.98933333333334
5942,61.647,58.687,60.03,60.12133333333333
5943,61.495,58.504,59.908,59.968999999999994
5944,61.525,58.535,59.969,60.00966666666667
5945,61.556,58.535,59.969,60.02
5946,61.586,58.626,59.969,60.060333333333325
5947,61.586,58.596,60.03,60.07066666666666
5948,61.495,58.504,59.938,59.979000000000006
5949,61.525,58.565,59.999,60.029666666666664
5950,61.495,58.596,59.999,60.03
5951,61.617,58.596,60.03,60.080999999999996
5952,61.556,58.565,59.969,60.03
5953,61.586,58.535,59.999,60.04
5954,61.586,58.626,60.03,60.080666666666666
5955,61.434,58.535,60.152,60.04033333333333
5956,61.556,58.596,60.03,60.06066666666666
5957,61.617,58.626,60.06,60.101
5958,61.586,58.626,60.06,60.090666666666664
5959,61.525,58.565,59.999,60.029666666666664
5960,61.525,58.626,59.969,60.04
5961,61.708,58.718,60.091,60.172333333333334
5962,61.556,58.626,60.06,60.080666666666666
5963,61.586,58.596,59.999,60.060333333333325
5964,61.647,58.687,60.121,60.15166666666667
5965,61.525,58.596,60.03,60.050333333333334
5966,61.525,58.565,59.999,60.029666666666664
5967,61.556,58.596,59.999,60.05033333333333
5968,61.495,58.596,59.969,60.02
5969,61.586,58.596,60.06,60.080666666666666
5970,61.556,58.596,60.06,60.07066666666666
5971,61.495,58.535,59.969,59.99966666666666
5972,61.586,58.657,60.06,60.101
5973,61.556,58.626,60.06,60.080666666666666
5974,61.556,58.596,60.091,60.080999999999996
5975,61.617,58.657,60.091,60.12166666666667
5976,61.556,58.657,60.03,60.080999999999996
5977,61.556,58.626,60.091,60.091
5978,61.647,58.657,60.091,60.13166666666667
5979,61.586,58.626,60.03,60.080666666666666
5980,61.678,58.657,60.152,60.16233333333333
5981,61.617,58.657,60.121,60.13166666666667
5982,61.647,58.657,60.091,60.13166666666667
5983,61.617,58.626,60.06,60.101
5984,61.647,58.657,60.121,60.14166666666667
5985,61.647,58.687,60.06,60.13133333333334
5986,61.617,58.657,60.091,60.12166666666667
5987,61.617,58.626,60.091,60.111333333333334
5988,61.647,58.626,60.121,60.13133333333334
5989,61.708,58.718,60.121,60.18233333333333
5990,61.647,58.687,60.121,60.15166666666667
5991,61.678,58.687,60.121,60.162
5992,61.586,58.626,60.121,60.111
5993,61.617,58.687,60.091,60.13166666666667
5994,61.708,58.779,60.182,60.22299999999999
5995,61.678,58.687,60.091,60.151999999999994
5996,61.678,58.687,60.182,60.18233333333333
5997,61.647,58.657,60.121,60.14166666666667
5998,61.647,58.657,60.121,60.14166666666667
5999,61.678,58.687,60.152,60.172333333333334
6000,61.739,58.718,60.182,60.213
6001,61.708,58.748,60.152,60.202666666666666
6002,61.678,58.748,60.152,60.19266666666666
6003,61.739,58.748,60.182,60.22299999999999
6004,61.678,58.718,60.152,60.18266666666667
6005,61.708,58.748,60.182,60.21266666666666
6006,61.678,58.687,60.152,60.172333333333334
6007,61.678,58.779,60.213,60.22333333333333
6008,61.708,58.718,60.152,60.19266666666667
6009,61.647,58.687,60.182,60.172000000000004
6010,61.708,58.718,60.152,60.19266666666667
6011,61.708,58.687,60.182,60.19233333333333
6012,61.739,58.779,60.213,60.24366666666666
6013,61.678,58.718,60.182,60.19266666666667
6014,61.708,58.718,60.121,60.18233333333333
6015,61.678,58.718,60.182,60.19266666666667
6016,61.861,58.901,60.274,60.345333333333336
6017,61.708,58.748,60.244,60.23333333333333
6018,61.769,58.809,60.274,60.284
6019,61.831,58.809,60.305,60.315
6020,61.678,58.687,60.182,60.18233333333333
6021,61.831,58.809,60.182,60.274
6022,61.739,58.779,60.244,60.254
6023,61.708,58.748,60.244,60.23333333333333
6024,61.739,58.779,60.244,60.254
6025,61.708,58.718,60.152,60.19266666666667
6026,61.647,58.657,60.182,60.162
6027,61.8,58.748,60.213,60.25366666666667
6028,61.647,58.687,60.213,60.18233333333333
6029,61.8,58.779,60.244,60.27433333333334
6030,61.739,58.779,60.274,60.264
6031,61.769,58.779,60.244,60.264
6032,61.922,58.87,60.182,60.324666666666666
6033,61.922,58.809,60.244,60.324999999999996
6034,61.739,58.779,60.213,60.24366666666666
6035,61.8,58.748,60.244,60.264
6036,61.739,58.748,60.213,60.23333333333333
6037,61.861,58.779,60.244,60.29466666666667
6038,61.739,58.748,60.244,60.24366666666666
6039,61.739,58.718,60.244,60.233666666666664
6040,61.769,58.779,60.305,60.284333333333336
6041,61.831,58.809,60.305,60.315
6042,61.769,58.779,60.244,60.264
6043,61.8,58.809,60.305,60.30466666666666
6044,61.769,58.748,60.213,60.24333333333333
6045,61.922,58.901,60.335,60.386
6046,61.953,58.931,60.335,60.40633333333333
6047,61.831,58.809,60.274,60.30466666666666
6048,61.831,58.809,60.305,60.315
6049,61.8,58.809,60.305,60.30466666666666
6050,61.8,58.809,60.274,60.29433333333333
6051,61.8,58.779,60.244,60.27433333333334
6052,61.831,58.809,60.366,60.33533333333333
6053,61.8,58.809,60.305,60.30466666666666
6054,61.892,58.87,60.335,60.36566666666667
6055,61.892,58.809,60.335,60.345333333333336
6056,61.831,58.779,60.335,60.315000000000005
6057,61.8,58.748,60.305,60.284333333333336
6058,61.831,58.809,60.305,60.315
6059,61.983,58.931,60.366,60.426666666666655
6060,61.861,58.809,60.366,60.345333333333336
6061,61.8,58.809,60.305,60.30466666666666
6062,61.831,58.809,60.335,60.324999999999996
6063,61.861,58.809,60.335,60.335
6064,61.983,58.901,60.396,60.42666666666667
6065,61.831,58.809,60.335,60.324999999999996
6066,61.769,58.809,60.335,60.30433333333334
6067,61.861,58.809,60.335,60.335
6068,61.953,58.87,60.396,60.40633333333333
6069,61.861,58.84,60.366,60.35566666666667
6070,61.8,58.809,60.366,60.324999999999996
6071,61.953,58.87,60.427,60.416666666666664
6072,61.892,58.84,60.366,60.36600000000001
6073,61.922,58.87,60.396,60.395999999999994
6074,61.861,58.87,60.427,60.385999999999996
6075,61.892,58.84,60.366,60.36600000000001
6076,61.8,58.809,60.335,60.31466666666666
6077,61.861,58.84,60.366,60.35566666666667
6078,62.075,59.023,60.457,60.51833333333334
6079,62.014,58.962,60.396,60.45733333333334
6080,61.861,58.87,60.366,60.36566666666666
6081,61.861,58.87,60.427,60.385999999999996
6082,61.922,58.87,60.366,60.386
6083,61.922,58.901,60.427,60.416666666666664
6084,61.922,58.931,60.396,60.416333333333334
6085,61.983,58.931,60.427,60.446999999999996
6086,62.044,58.931,60.518,60.49766666666667
6087,61.892,58.84,60.335,60.35566666666667
6088,61.983,58.931,60.396,60.43666666666667
6089,62.014,58.962,60.457,60.477666666666664
6090,61.922,58.84,60.427,60.39633333333333
6091,61.892,58.84,60.457,60.39633333333333
6092,61.892,58.84,60.427,60.38633333333333
6093,61.892,58.901,60.427,60.406666666666666
6094,61.953,58.87,60.427,60.416666666666664
6095,61.983,58.87,60.457,60.43666666666667
6096,62.014,58.931,60.457,60.46733333333333
6097,61.983,58.931,60.488,60.46733333333333
6098,61.892,58.809,60.457,60.385999999999996
6099,62.075,58.962,60.488,60.50833333333333
6100,61.922,58.87,60.427,60.40633333333333
6101,61.922,58.901,60.396,60.40633333333333
6102,61.953,58.87,60.488,60.437000000000005
6103,61.953,58.87,60.457,60.42666666666667
6104,61.922,58.901,60.457,60.42666666666667
6105,61.983,58.931,60.488,60.46733333333333
6106,61.953,58.87,60.488,60.437000000000005
6107,61.983,58.901,60.457,60.447
6108,62.014,58.87,60.427,60.437000000000005
6109,61.953,58.931,60.732,60.538666666666664
6110,62.075,58.931,60.579,60.528333333333336
6111,62.105,59.023,60.671,60.59966666666667
6112,62.044,58.901,60.457,60.46733333333333
6113,61.983,58.901,60.457,60.447
6114,62.044,58.962,60.518,60.508
6115,62.014,58.931,60.549,60.498
6116,62.075,58.992,60.518,60.528333333333336
6117,62.105,59.023,60.549,60.559
6118,62.044,58.901,60.518,60.48766666666666
6119,61.983,58.901,60.518,60.46733333333333
6120,62.075,59.023,60.61,60.56933333333334
6121,61.983,58.992,60.549,60.508
6122,62.044,58.992,60.579,60.538333333333334
6123,61.922,58.84,60.549,60.437000000000005
6124,61.892,58.87,60.579,60.447
6125,62.075,59.023,60.61,60.56933333333334
6126,62.014,58.962,60.579,60.51833333333334
6127,62.075,58.992,60.61,60.559000000000005
6128,62.075,58.992,60.61,60.559000000000005
6129,62.044,58.931,60.61,60.52833333333333
6130,62.075,58.992,60.61,60.559000000000005
6131,62.105,59.023,60.64,60.589333333333336
6132,62.075,58.992,60.61,60.559000000000005
6133,62.166,59.084,60.61,60.620000000000005
6134,62.136,59.023,60.671,60.61000000000001
6135,62.075,58.992,60.64,60.568999999999996
6136,61.983,58.931,60.518,60.47733333333333
6137,62.075,58.992,60.61,60.559000000000005
6138,62.014,58.962,60.579,60.51833333333334
6139,62.105,58.992,60.671,60.589333333333336
6140,62.044,58.992,60.61,60.54866666666667
6141,62.105,59.023,60.64,60.589333333333336
6142,62.166,59.053,60.64,60.61966666666666
6143,62.136,59.053,60.64,60.60966666666667
6144,62.014,58.962,60.61,60.52866666666667
6145,62.075,58.992,60.61,60.559000000000005
6146,62.105,58.992,60.61,60.568999999999996
6147,62.044,58.992,60.64,60.55866666666666
6148,62.014,58.962,60.64,60.538666666666664
6149,62.105,59.023,60.671,60.59966666666667
6150,62.044,58.962,60.701,60.568999999999996
6151,62.166,59.023,60.701,60.629999999999995
6152,62.044,58.962,60.671,60.559
6153,62.105,58.992,60.732,60.60966666666667
6154,62.227,59.084,60.732,60.681000000000004
6155,62.258,59.084,60.701,60.681000000000004
6156,62.288,59.175,60.793,60.752
6157,62.166,59.023,60.701,60.629999999999995
6158,62.166,59.084,60.701,60.65033333333333
6159,62.075,58.992,60.732,60.59966666666667
6160,62.166,59.023,60.701,60.629999999999995
6161,62.258,59.145,60.762,60.72166666666667
6162,62.075,58.931,60.701,60.568999999999996
6163,62.166,59.084,60.823,60.691
6164,62.105,59.053,60.701,60.61966666666666
6165,62.105,59.084,60.732,60.64033333333333
6166,62.075,58.992,60.671,60.57933333333333
6167,62.075,59.053,60.64,60.589333333333336
6168,62.227,59.114,60.793,60.71133333333333
6169,62.258,59.206,60.793,60.75233333333333
6170,62.136,59.053,60.732,60.64033333333333
6171,62.136,59.053,60.732,60.64033333333333
6172,62.166,59.114,60.701,60.660333333333334
6173,62.136,59.114,60.793,60.681000000000004
6174,62.105,59.023,60.701,60.60966666666667
6175,62.136,59.053,60.762,60.65033333333333
6176,62.166,59.053,60.793,60.67066666666667
6177,62.136,59.084,60.762,60.660666666666664
6178,62.227,59.145,60.793,60.721666666666664
6179,62.136,59.084,60.762,60.660666666666664
6180,62.166,59.053,60.762,60.660333333333334
6181,62.105,59.053,60.732,60.629999999999995
6182,62.136,59.084,60.762,60.660666666666664
6183,62.197,59.114,60.793,60.70133333333334
6184,62.166,59.114,60.762,60.68066666666667
6185,62.166,59.053,60.793,60.67066666666667
6186,62.288,59.114,60.701,60.70099999999999
6187,62.197,59.175,60.854,60.742
6188,62.227,59.114,60.762,60.701
6189,62.014,58.992,60.793,60.59966666666667
6190,62.349,59.206,60.915,60.82333333333333
6191,62.197,59.145,60.854,60.732000000000006
6192,62.136,59.053,60.793,60.660666666666664
6193,62.075,59.084,60.793,60.650666666666666
6194,62.197,59.145,60.793,60.71166666666667
6195,62.227,59.114,60.854,60.73166666666666
6196,62.166,59.114,60.854,60.711333333333336
6197,62.258,59.175,60.823,60.752
6198,62.227,59.145,60.884,60.752
6199,62.166,59.145,60.854,60.72166666666667
6200,62.227,59.236,60.915,60.79266666666666
6201,62.227,59.145,60.915,60.76233333333334
6202,62.227,59.175,60.884,60.762
6203,62.227,59.114,60.884,60.74166666666667
6204,62.227,59.145,60.915,60.76233333333334
6205,62.319,59.175,60.915,60.803
6206,62.166,59.084,60.854,60.70133333333333
6207,62.288,59.175,60.915,60.79266666666666
6208,62.319,59.206,60.915,60.81333333333333
6209,62.227,59.175,60.915,60.77233333333333
6210,62.258,59.175,60.945,60.79266666666666
6211,62.227,59.145,60.915,60.76233333333334
6212,62.288,59.206,60.976,60.82333333333333
6213,62.288,59.175,60.945,60.80266666666666
6214,62.258,59.236,60.945,60.812999999999995
6215,62.197,59.145,60.884,60.742
6216,62.288,59.236,60.945,60.823
6217,62.258,59.175,60.915,60.782666666666664
6218,62.258,59.206,60.945,60.803
6219,62.258,59.175,60.915,60.782666666666664
6220,62.288,59.175,60.976,60.812999999999995
6221,62.136,59.114,60.884,60.711333333333336
6222,62.258,59.206,60.945,60.803
6223,62.288,59.206,60.945,60.812999999999995
6224,62.258,59.175,60.915,60.782666666666664
6225,62.288,59.175,60.945,60.80266666666666
6226,62.319,59.236,60.976,60.84366666666667
6227,62.258,59.236,60.976,60.82333333333333
6228,62.349,59.206,61.007,60.854000000000006
6229,62.319,59.297,61.037,60.88433333333333
6230,62.258,59.236,60.976,60.82333333333333
6231,62.288,59.206,60.976,60.82333333333333
6232,62.38,59.267,61.068,60.905
6233,62.349,59.267,61.007,60.87433333333333
6234,62.349,59.267,61.007,60.87433333333333
6235,62.349,59.297,61.007,60.88433333333333
6236,62.288,59.236,60.976,60.833333333333336
6237,62.227,59.236,60.976,60.812999999999995
6238,62.319,59.236,60.976,60.84366666666667
6239,62.258,59.236,60.976,60.82333333333333
6240,62.258,59.206,60.976,60.81333333333333
6241,62.349,59.236,61.007,60.864
6242,62.349,59.267,61.037,60.88433333333333
6243,62.319,59.267,60.976,60.854000000000006
6244,62.227,59.175,60.945,60.78233333333333
6245,62.38,59.328,61.068,60.925333333333334
6246,62.288,59.267,61.037,60.864000000000004
6247,62.258,59.267,61.007,60.844
6248,62.288,59.297,61.068,60.88433333333333
6249,62.319,59.267,61.037,60.87433333333334
6250,62.349,59.297,61.068,60.904666666666664
6251,62.38,59.328,61.068,60.925333333333334
6252,62.136,59.114,60.915,60.721666666666664
6253,62.38,59.297,61.068,60.915
6254,62.41,59.359,61.159,60.976
6255,62.319,59.267,61.098,60.89466666666667
6256,62.319,59.236,61.037,60.864000000000004
6257,62.41,59.389,61.129,60.976
6258,62.441,59.359,61.098,60.96600000000001
6259,62.349,59.328,61.068,60.915
6260,62.349,59.267,61.007,60.87433333333333
6261,62.441,59.389,61.098,60.976
6262,62.258,59.236,61.098,60.864
6263,62.349,59.389,61.19,60.976
6264,62.197,59.206,61.068,60.82366666666667
6265,62.38,59.389,61.098,60.95566666666667
6266,62.38,59.328,61.068,60.925333333333334
6267,62.258,59.236,61.037,60.84366666666667
6268,62.441,59.328,61.098,60.95566666666667
6269,62.258,59.267,61.037,60.854000000000006
6270,62.41,59.359,61.159,60.976
6271,62.502,59.45,61.22,61.05733333333333
6272,62.319,59.328,61.129,60.925333333333334
6273,62.319,59.359,61.098,60.925333333333334
6274,62.349,59.297,61.098,60.914666666666655
6275,62.349,59.359,61.129,60.94566666666666
6276,62.349,59.328,61.098,60.92499999999999
6277,62.38,59.359,61.159,60.966
6278,62.319,59.328,61.129,60.925333333333334
6279,62.38,59.389,61.129,60.966
6280,62.38,59.328,61.098,60.935333333333325
6281,62.288,59.359,61.129,60.92533333333333
6282,62.349,59.328,61.129,60.935333333333325
6283,62.441,59.389,61.159,60.99633333333333
6284,62.41,59.45,61.22,61.026666666666664
6285,62.41,59.389,61.159,60.986
6286,62.349,59.328,61.098,60.92499999999999
6287,62.349,59.359,61.159,60.955666666666666
6288,62.349,59.328,61.159,60.94533333333333
6289,62.441,59.389,61.19,61.00666666666667
6290,62.41,59.42,61.129,60.986333333333334
6291,62.441,59.389,61.159,60.99633333333333
6292,62.41,59.481,61.19,61.026999999999994
6293,62.38,59.389,61.19,60.986333333333334
6294,62.441,59.42,61.159,61.00666666666667
6295,62.471,59.42,61.22,61.037
6296,62.41,59.389,61.22,61.00633333333334
6297,62.441,59.45,61.159,61.01666666666667
6298,62.502,59.45,61.281,61.077666666666666
6299,62.319,59.359,61.129,60.93566666666666
6300,62.471,59.42,61.22,61.037
6301,62.471,59.45,61.159,61.026666666666664
6302,62.441,59.42,61.22,61.02700000000001
6303,62.471,59.42,61.22,61.037
6304,62.441,59.389,61.19,61.00666666666667
6305,62.41,59.45,61.281,61.047
6306,62.441,59.45,61.19,61.02700000000001
6307,62.471,59.481,61.22,61.05733333333333
6308,62.441,59.45,61.19,61.02700000000001
6309,62.441,59.42,61.19,61.016999999999996
6310,62.471,59.481,61.251,61.06766666666667
6311,62.441,59.481,61.22,61.047333333333334
6312,62.41,59.42,61.251,61.026999999999994
6313,62.441,59.42,61.22,61.02700000000001
6314,62.41,59.45,61.22,61.026666666666664
6315,62.563,59.542,61.281,61.12866666666667
6316,62.38,59.42,61.19,60.99666666666667
6317,62.441,59.42,61.281,61.047333333333334
6318,62.532,59.511,61.251,61.098000000000006
6319,62.532,59.603,61.281,61.138666666666666
6320,62.502,59.572,61.312,61.128666666666675
6321,62.563,59.542,61.281,61.12866666666667
6322,62.563,59.603,61.312,61.159333333333336
6323,62.502,59.511,61.251,61.088
6324,62.441,59.45,61.312,61.06766666666667
6325,62.441,59.481,61.281,61.06766666666667
6326,62.655,59.664,61.464,61.261
6327,62.502,59.572,61.342,61.138666666666666
6328,62.502,59.542,61.312,61.11866666666666
6329,62.441,59.45,61.22,61.037
6330,62.502,59.511,61.342,61.11833333333334
6331,62.502,59.511,61.312,61.10833333333333
6332,62.532,59.542,61.312,61.12866666666667
6333,62.532,59.572,61.373,61.159
6334,62.41,59.45,61.19,61.01666666666667
6335,62.502,59.511,61.281,61.098000000000006
6336,62.441,59.511,61.281,61.077666666666666
6337,62.502,59.572,61.342,61.138666666666666
6338,62.441,59.511,61.281,61.077666666666666
6339,62.593,59.694,61.373,61.22
6340,62.624,59.542,61.22,61.12866666666667
6341,62.471,59.572,61.312,61.11833333333334
6342,62.532,59.511,61.342,61.12833333333333
6343,62.502,59.603,61.342,61.149
6344,62.593,59.572,61.403,61.18933333333334
6345,62.502,59.572,61.373,61.149
6346,62.502,59.572,61.373,61.149
6347,62.563,59.633,61.373,61.18966666666666
6348,62.502,59.572,61.342,61.138666666666666
6349,62.624,59.664,61.434,61.24066666666667
6350,62.532,59.603,61.373,61.16933333333333
6351,62.563,59.603,61.403,61.18966666666666
6352,62.532,59.542,61.373,61.149
6353,62.624,59.664,61.434,61.24066666666667
6354,62.563,59.633,61.434,61.21
6355,62.532,59.603,61.403,61.179333333333325
6356,62.716,59.755,61.495,61.322
6357,62.532,59.572,61.403,61.169000000000004
6358,62.563,59.664,61.464,61.230333333333334
6359,62.532,59.633,61.403,61.18933333333333
6360,62.685,59.694,61.464,61.281000000000006
6361,62.655,59.755,61.495,61.30166666666667
6362,62.624,59.694,61.464,61.26066666666667
6363,62.563,59.664,61.434,61.220333333333336
6364,62.502,59.664,61.434,61.199999999999996
6365,62.624,59.633,61.434,61.230333333333334
6366,62.593,59.664,61.403,61.22
6367,62.593,59.633,61.464,61.23
6368,62.624,59.664,61.495,61.261
6369,62.563,59.664,61.464,61.230333333333334
6370,62.502,59.603,61.434,61.17966666666666
6371,62.624,59.694,61.525,61.281000000000006
6372,62.593,59.725,61.464,61.26066666666667
6373,62.563,59.664,61.525,61.25066666666667
6374,62.593,59.694,61.525,61.27066666666667
6375,62.532,59.694,61.464,61.23
6376,62.624,59.725,61.495,61.28133333333333
